"","calenderWeek","year","day","month","date","cases","deaths","A00-A04_Cases","A00-A04_Deaths","A05-A14_Cases","A05-A14_Deaths","A15-A34_Cases","A15-A34_Deaths","A35-A59_Cases","A35-A59_Deaths","A60-A79_Cases","A60-A79_Deaths","A80+_Cases","A80+_Deaths","unbekannt_Cases","unbekannt_Deaths","COM_FirstDose","COM_SecondDose","COM_DoseAdditional1","COM_Received","MOD_FirstDose","MOD_SecondDose","MOD_DoseAdditional1","MOD_Received","AZ_FirstDose","AZ_SecondDose","AZ_DoseAdditional1","AZ_Received","JANSS_FirstDose","JANSS_SecondDose","JANSS_DoseAdditional1","JANSS_Received","cummulative_COM_FirstDose","cummulative_COM_SecondDose","cummulative_COM_DoseAdditional1","cummulative_COM_Received","cummulative_MOD_FirstDose","cummulative_MOD_SecondDose","cummulative_MOD_DoseAdditional1","cummulative_MOD_Received","cummulative_AZ_FirstDose","cummulative_AZ_SecondDose","cummulative_AZ_DoseAdditional1","cummulative_AZ_Received","cummulative_JANSS_FirstDose","cummulative_JANSS_SecondDose","cummulative_JANSS_DoseAdditional1","cummulative_JANSS_Received","tests_done","testing_rate","positivity_rate","number_hosp","BanOnAllEvents","BanOnAllEventsPartial","ClosDaycare","ClosDaycarePartial","ClosPrim","ClosPrimPartial","ClosPubAny","ClosPubAnyPartial","ClosSec","ClosSecPartial","ClosureOfPublicTransportPartial","EntertainmentVenues","EntertainmentVenuesPartial","GymsSportsCentres","GymsSportsCentresPartial","HotelsOtherAccommodationPartial","IndoorOver100","IndoorOver1000","IndoorOver50","IndoorOver500","MasksMandatoryAllSpacesPartial","MasksMandatoryClosedSpaces","MasksMandatoryClosedSpacesPartial","MasksVoluntaryAllSpaces","MassGather50","MassGather50Partial","MassGatherAll","MassGatherAllPartial","NonEssentialShops","NonEssentialShopsPartial","OutdoorOver100","OutdoorOver500","PlaceOfWorshipPartial","PrivateGatheringRestrictions","PrivateGatheringRestrictionsPartial","QuarantineForInternationalTravellers","QuarantineForInternationalTravellersPartial","RestaurantsCafes","RestaurantsCafesPartial","SocialCirclePartial","StayHomeGen","StayHomeGenPartial","StayHomeOrderPartial","Teleworking","TeleworkingPartial","number_sequenced","percent_cases_sequenced","AT.1_number_detections_variant","AT.1_percent_variant","AY.4.2_number_detections_variant","AY.4.2_percent_variant","B.1.1.529_number_detections_variant","B.1.1.529_percent_variant","B.1.1.7_number_detections_variant","B.1.1.7_percent_variant","B.1.1.7+E484K_number_detections_variant","B.1.1.7+E484K_percent_variant","B.1.351_number_detections_variant","B.1.351_percent_variant","B.1.427/B.1.429_number_detections_variant","B.1.427/B.1.429_percent_variant","B.1.525_number_detections_variant","B.1.525_percent_variant","B.1.526_number_detections_variant","B.1.526_percent_variant","B.1.616_number_detections_variant","B.1.616_percent_variant","B.1.617_number_detections_variant","B.1.617_percent_variant","B.1.617.1_number_detections_variant","B.1.617.1_percent_variant","B.1.617.2_number_detections_variant","B.1.617.2_percent_variant","B.1.617.3_number_detections_variant","B.1.617.3_percent_variant","B.1.620_number_detections_variant","B.1.620_percent_variant","B.1.621_number_detections_variant","B.1.621_percent_variant","B.1.640_number_detections_variant","B.1.640_percent_variant","C.1.2_number_detections_variant","C.1.2_percent_variant","C.37_number_detections_variant","C.37_percent_variant","P.1_number_detections_variant","P.1_percent_variant","P.3_number_detections_variant","P.3_percent_variant","UNK_number_detections_variant","UNK_percent_variant","Other_number_detections_variant","Other_percent_variant"
"21","02","2021","13","01",2021-01-13,24097,965,329,0,970,0,6596,1,8975,19,3869,225,3351,719,7,1,507004,19654,0,0,14585,21,0,63600,0,0,0,0,0,0,0,0,1184995,21238,2,2013375,14585,21,0,63600,0,0,0,0,0,0,0,0,1187564,1427.93190414852,10.0104078601238,5164,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1050,0.00883243606998654,0,0,0,0,0,0,150,0.142857142857143,0,0,22,0.020952380952381,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00476190476190476,933,0.888571428571429
"22","02","2021","14","01",2021-01-14,20393,943,368,0,776,0,5365,0,7186,18,3477,211,3211,714,10,0,507004,19654,0,0,14585,21,0,63600,0,0,0,0,0,0,0,0,1184995,21238,2,2013375,14585,21,0,63600,0,0,0,0,0,0,0,0,1187564,1427.93190414852,10.0104078601238,5104,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1050,0.00883243606998654,0,0,0,0,0,0,150,0.142857142857143,0,0,22,0.020952380952381,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00476190476190476,933,0.888571428571429
"23","02","2021","15","01",2021-01-15,18291,817,292,0,798,0,4832,0,6538,16,3068,207,2754,594,9,0,507004,19654,0,0,14585,21,0,63600,0,0,0,0,0,0,0,0,1184995,21238,2,2013375,14585,21,0,63600,0,0,0,0,0,0,0,0,1187564,1427.93190414852,10.0104078601238,5050,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1050,0.00883243606998654,0,0,0,0,0,0,150,0.142857142857143,0,0,22,0.020952380952381,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00476190476190476,933,0.888571428571429
"24","02","2021","16","01",2021-01-16,13439,537,256,0,671,0,3464,0,4830,13,2286,118,1926,406,6,0,507004,19654,0,0,14585,21,0,63600,0,0,0,0,0,0,0,0,1184995,21238,2,2013375,14585,21,0,63600,0,0,0,0,0,0,0,0,1187564,1427.93190414852,10.0104078601238,4992,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1050,0.00883243606998654,0,0,0,0,0,0,150,0.142857142857143,0,0,22,0.020952380952381,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00476190476190476,933,0.888571428571429
"25","02","2021","17","01",2021-01-17,6592,322,128,0,324,0,1648,0,2278,12,1154,75,1060,235,0,0,507004,19654,0,0,14585,21,0,63600,0,0,0,0,0,0,0,0,1184995,21238,2,2013375,14585,21,0,63600,0,0,0,0,0,0,0,0,1187564,1427.93190414852,10.0104078601238,4950,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1050,0.00883243606998654,0,0,0,0,0,0,150,0.142857142857143,0,0,22,0.020952380952381,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,1,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00476190476190476,933,0.888571428571429
"26","03","2021","18","01",2021-01-18,9154,535,134,0,357,0,2344,1,3214,16,1584,144,1512,374,9,0,412428,248482,1,842400,16348,12,0,0,0,0,0,0,0,0,0,0,1597423,269720,3,2855775,30933,33,0,63600,0,0,0,0,0,0,0,0,1113690,1339.10549859306,8.57707261446183,4984,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2107,0.0220577458595926,0,0,0,0,0,0,332,0.157570004746084,0,0,23,0.0109159943046986,0,0,1,0.000474608448030375,0,0,0,0,0,0,0,0,4,0.0018984337921215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00142382534409112,1853,0.879449454200285
"27","03","2021","19","01",2021-01-19,18458,759,273,0,680,0,4596,3,7161,15,3133,209,2613,532,2,0,412428,248482,1,842400,16348,12,0,0,0,0,0,0,0,0,0,0,1597423,269720,3,2855775,30933,33,0,63600,0,0,0,0,0,0,0,0,1113690,1339.10549859306,8.57707261446183,4930,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2107,0.0220577458595926,0,0,0,0,0,0,332,0.157570004746084,0,0,23,0.0109159943046986,0,0,1,0.000474608448030375,0,0,0,0,0,0,0,0,4,0.0018984337921215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00142382534409112,1853,0.879449454200285
"28","03","2021","20","01",2021-01-20,19485,767,328,0,783,0,4971,1,7485,17,3259,204,2654,545,5,0,412428,248482,1,842400,16348,12,0,0,0,0,0,0,0,0,0,0,1597423,269720,3,2855775,30933,33,0,63600,0,0,0,0,0,0,0,0,1113690,1339.10549859306,8.57707261446183,4816,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2107,0.0220577458595926,0,0,0,0,0,0,332,0.157570004746084,0,0,23,0.0109159943046986,0,0,1,0.000474608448030375,0,0,0,0,0,0,0,0,4,0.0018984337921215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00142382534409112,1853,0.879449454200285
"29","03","2021","21","01",2021-01-21,16802,708,328,0,777,0,4148,0,6148,16,2842,175,2552,517,7,0,412428,248482,1,842400,16348,12,0,0,0,0,0,0,0,0,0,0,1597423,269720,3,2855775,30933,33,0,63600,0,0,0,0,0,0,0,0,1113690,1339.10549859306,8.57707261446183,4767,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2107,0.0220577458595926,0,0,0,0,0,0,332,0.157570004746084,0,0,23,0.0109159943046986,0,0,1,0.000474608448030375,0,0,0,0,0,0,0,0,4,0.0018984337921215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00142382534409112,1853,0.879449454200285
"30","03","2021","22","01",2021-01-22,15023,630,264,0,710,0,3796,0,5547,26,2631,164,2068,440,7,0,412428,248482,1,842400,16348,12,0,0,0,0,0,0,0,0,0,0,1597423,269720,3,2855775,30933,33,0,63600,0,0,0,0,0,0,0,0,1113690,1339.10549859306,8.57707261446183,4749,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2107,0.0220577458595926,0,0,0,0,0,0,332,0.157570004746084,0,0,23,0.0109159943046986,0,0,1,0.000474608448030375,0,0,0,0,0,0,0,0,4,0.0018984337921215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00142382534409112,1853,0.879449454200285
"31","03","2021","23","01",2021-01-23,11571,445,243,0,578,0,2950,1,4156,12,2018,121,1624,311,2,0,412428,248482,1,842400,16348,12,0,0,0,0,0,0,0,0,0,0,1597423,269720,3,2855775,30933,33,0,63600,0,0,0,0,0,0,0,0,1113690,1339.10549859306,8.57707261446183,4639,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2107,0.0220577458595926,0,0,0,0,0,0,332,0.157570004746084,0,0,23,0.0109159943046986,0,0,1,0.000474608448030375,0,0,0,0,0,0,0,0,4,0.0018984337921215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00142382534409112,1853,0.879449454200285
"32","03","2021","24","01",2021-01-24,5019,213,125,0,250,0,1238,0,1863,8,852,68,688,137,3,0,412428,248482,1,842400,16348,12,0,0,0,0,0,0,0,0,0,0,1597423,269720,3,2855775,30933,33,0,63600,0,0,0,0,0,0,0,0,1113690,1339.10549859306,8.57707261446183,4607,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2107,0.0220577458595926,0,0,0,0,0,0,332,0.157570004746084,0,0,23,0.0109159943046986,0,0,1,0.000474608448030375,0,0,0,0,0,0,0,0,4,0.0018984337921215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00142382534409112,1853,0.879449454200285
"33","04","2021","25","01",2021-01-25,6746,427,107,0,234,0,1667,1,2371,11,1272,128,1088,287,7,0,301864,333248,4,489060,8954,111,0,90000,0,0,0,0,0,0,0,0,1899287,602968,7,3344835,39887,144,0,153600,0,0,0,0,0,0,0,0,1151633,1384.72831996446,6.78384520068459,4604,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2988,0.0382464,0,0,0,0,0,0,772,0.258366800535475,0,0,28,0.00937081659973226,0,0,10,0.00334672021419009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.00468540829986613,2467,0.825635876840696
"34","04","2021","26","01",2021-01-26,15510,576,256,0,640,0,3867,0,6107,12,2678,170,1957,393,5,1,301864,333248,4,489060,8954,111,0,90000,0,0,0,0,0,0,0,0,1899287,602968,7,3344835,39887,144,0,153600,0,0,0,0,0,0,0,0,1151633,1384.72831996446,6.78384520068459,4559,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2988,0.0382464,0,0,0,0,0,0,772,0.258366800535475,0,0,28,0.00937081659973226,0,0,10,0.00334672021419009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.00468540829986613,2467,0.825635876840696
"35","04","2021","27","01",2021-01-27,15819,619,312,0,646,0,3915,0,6038,25,2724,167,2180,427,4,0,301864,333248,4,489060,8954,111,0,90000,0,0,0,0,0,0,0,0,1899287,602968,7,3344835,39887,144,0,153600,0,0,0,0,0,0,0,0,1151633,1384.72831996446,6.78384520068459,4487,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2988,0.0382464,0,0,0,0,0,0,772,0.258366800535475,0,0,28,0.00937081659973226,0,0,10,0.00334672021419009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.00468540829986613,2467,0.825635876840696
"36","04","2021","28","01",2021-01-28,13352,476,239,0,580,0,3420,3,5016,15,2327,140,1769,318,1,0,301864,333248,4,489060,8954,111,0,90000,0,0,0,0,0,0,0,0,1899287,602968,7,3344835,39887,144,0,153600,0,0,0,0,0,0,0,0,1151633,1384.72831996446,6.78384520068459,4428,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2988,0.0382464,0,0,0,0,0,0,772,0.258366800535475,0,0,28,0.00937081659973226,0,0,10,0.00334672021419009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.00468540829986613,2467,0.825635876840696
"37","04","2021","29","01",2021-01-29,12561,474,266,0,616,0,3216,0,4590,11,2161,124,1707,339,5,0,301864,333248,4,489060,8954,111,0,90000,0,0,0,0,0,0,0,0,1899287,602968,7,3344835,39887,144,0,153600,0,0,0,0,0,0,0,0,1151633,1384.72831996446,6.78384520068459,4367,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2988,0.0382464,0,0,0,0,0,0,772,0.258366800535475,0,0,28,0.00937081659973226,0,0,10,0.00334672021419009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.00468540829986613,2467,0.825635876840696
"38","04","2021","30","01",2021-01-30,9939,305,245,0,545,0,2637,0,3669,13,1702,86,1139,206,2,0,301864,333248,4,489060,8954,111,0,90000,0,0,0,0,0,0,0,0,1899287,602968,7,3344835,39887,144,0,153600,0,0,0,0,0,0,0,0,1151633,1384.72831996446,6.78384520068459,4342,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2988,0.0382464,0,0,0,0,0,0,772,0.258366800535475,0,0,28,0.00937081659973226,0,0,10,0.00334672021419009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.00468540829986613,2467,0.825635876840696
"39","04","2021","31","01",2021-01-31,4198,188,103,0,262,0,1086,0,1516,4,682,51,547,133,2,0,301864,333248,4,489060,8954,111,0,90000,0,0,0,0,0,0,0,0,1899287,602968,7,3344835,39887,144,0,153600,0,0,0,0,0,0,0,0,1151633,1384.72831996446,6.78384520068459,4337,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2988,0.0382464,0,0,0,0,0,0,772,0.258366800535475,0,0,28,0.00937081659973226,0,0,10,0.00334672021419009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.00468540829986613,2467,0.825635876840696
"40","05","2021","01","02",2021-02-01,5859,314,122,0,242,0,1487,1,2064,10,1092,103,849,200,3,0,363110,451858,2,747630,28548,151,0,0,0,0,0,0,0,0,0,0,2262397,1054826,9,4092465,68435,295,0,153600,0,0,0,0,0,0,0,0,1101499,1324.44698937295,5.86064989618692,4313,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3323,0.0514754860196731,0,0,0,0,0,0,1320,0.397231417393921,0,0,66,0.0198615708696961,0,0,21,0.00631959073126693,0,0,0,0,0,0,0,0,2,0.000601865783930184,0,0,3,0.000902798675895275,0,0,0,0,0,0,4,0.00120373156786037,2,0.000601865783930184,0,0,26,0.00782425519109239,2474,0.744507974721637
"41","05","2021","02","02",2021-02-02,12301,392,291,0,545,0,3125,1,4893,10,2085,102,1355,279,7,0,363110,451858,2,747630,28548,151,0,0,0,0,0,0,0,0,0,0,2262397,1054826,9,4092465,68435,295,0,153600,0,0,0,0,0,0,0,0,1101499,1324.44698937295,5.86064989618692,4252,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3323,0.0514754860196731,0,0,0,0,0,0,1320,0.397231417393921,0,0,66,0.0198615708696961,0,0,21,0.00631959073126693,0,0,0,0,0,0,0,0,2,0.000601865783930184,0,0,3,0.000902798675895275,0,0,0,0,0,0,4,0.00120373156786037,2,0.000601865783930184,0,0,26,0.00782425519109239,2474,0.744507974721637
"42","05","2021","03","02",2021-02-03,13413,444,272,0,680,0,3455,1,5157,17,2343,135,1501,291,5,0,363110,451858,2,747630,28548,151,0,0,0,0,0,0,0,0,0,0,2262397,1054826,9,4092465,68435,295,0,153600,0,0,0,0,0,0,0,0,1101499,1324.44698937295,5.86064989618692,4207,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3323,0.0514754860196731,0,0,0,0,0,0,1320,0.397231417393921,0,0,66,0.0198615708696961,0,0,21,0.00631959073126693,0,0,0,0,0,0,0,0,2,0.000601865783930184,0,0,3,0.000902798675895275,0,0,0,0,0,0,4,0.00120373156786037,2,0.000601865783930184,0,0,26,0.00782425519109239,2474,0.744507974721637
"43","05","2021","04","02",2021-02-04,11507,439,258,0,595,0,2921,3,4344,15,1907,105,1476,316,6,0,363110,451858,2,747630,28548,151,0,0,0,0,0,0,0,0,0,0,2262397,1054826,9,4092465,68435,295,0,153600,0,0,0,0,0,0,0,0,1101499,1324.44698937295,5.86064989618692,4170,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3323,0.0514754860196731,0,0,0,0,0,0,1320,0.397231417393921,0,0,66,0.0198615708696961,0,0,21,0.00631959073126693,0,0,0,0,0,0,0,0,2,0.000601865783930184,0,0,3,0.000902798675895275,0,0,0,0,0,0,4,0.00120373156786037,2,0.000601865783930184,0,0,26,0.00782425519109239,2474,0.744507974721637
