country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Luxembourg,LU,2021-34,TESSy,598,254,42.5,Yes,B.1.617.2,254,254,100.0
Luxembourg,LU,2021-35,TESSy,603,263,43.6,Yes,B.1.617,0,263,0.0
Luxembourg,LU,2021-35,TESSy,603,263,43.6,Yes,B.1.617.2,263,263,100.0
Luxembourg,LU,2021-36,TESSy,585,281,48.0,Yes,B.1.1.7,1,281,0.4
Luxembourg,LU,2021-36,TESSy,585,281,48.0,Yes,B.1.617,0,281,0.0
Luxembourg,LU,2021-36,TESSy,585,281,48.0,Yes,B.1.617.2,280,281,99.6
Luxembourg,LU,2021-37,TESSy,568,307,54.0,Yes,B.1.617,0,307,0.0
Luxembourg,LU,2021-37,TESSy,568,307,54.0,Yes,B.1.617.2,307,307,100.0
Luxembourg,LU,2021-38,TESSy,614,372,60.6,Yes,B.1.617,0,372,0.0
Luxembourg,LU,2021-38,TESSy,614,372,60.6,Yes,B.1.617.2,372,372,100.0
Luxembourg,LU,2021-39,TESSy,609,371,60.9,Yes,B.1.617,0,371,0.0
Luxembourg,LU,2021-39,TESSy,609,371,60.9,Yes,B.1.617.2,371,371,100.0
Luxembourg,LU,2021-40,TESSy,834,421,50.5,Yes,B.1.617,0,421,0.0
Luxembourg,LU,2021-40,TESSy,834,421,50.5,Yes,B.1.617.2,421,421,100.0
Luxembourg,LU,2021-41,TESSy,961,479,49.8,Yes,B.1.617,0,479,0.0
Luxembourg,LU,2021-41,TESSy,961,479,49.8,Yes,B.1.617.2,479,479,100.0
Luxembourg,LU,2021-42,TESSy,1172,541,46.2,Yes,B.1.617,0,541,0.0
Luxembourg,LU,2021-42,TESSy,1172,541,46.2,Yes,B.1.617.2,541,541,100.0
Luxembourg,LU,2021-43,TESSy,1290,456,35.3,Yes,B.1.617,0,456,0.0
Luxembourg,LU,2021-43,TESSy,1290,456,35.3,Yes,B.1.617.2,456,456,100.0
Luxembourg,LU,2021-44,TESSy,1399,528,37.7,Yes,B.1.617,0,528,0.0
Luxembourg,LU,2021-44,TESSy,1399,528,37.7,Yes,B.1.617.2,528,528,100.0
Luxembourg,LU,2021-45,TESSy,1682,472,28.1,Yes,B.1.617,0,472,0.0
Luxembourg,LU,2021-45,TESSy,1682,472,28.1,Yes,B.1.617.2,472,472,100.0
Luxembourg,LU,2021-46,TESSy,2141,3,0.1,Yes,B.1.617,0,3,0.0
Luxembourg,LU,2021-46,TESSy,2141,3,0.1,Yes,B.1.617.2,3,3,100.0
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,UNK,0,,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,Other,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,UNK,0,,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,Other,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,UNK,0,,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,Other,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,UNK,0,,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,Other,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,UNK,0,,
Malta,MT,2020-44,GISAID,801,0,0.0,Yes,Other,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,UNK,0,,
Malta,MT,2020-45,GISAID,801,0,0.0,Yes,Other,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,UNK,0,,
Malta,MT,2020-46,GISAID,772,0,0.0,Yes,Other,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,UNK,0,,
Malta,MT,2020-47,GISAID,847,0,0.0,Yes,Other,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,UNK,0,,
Malta,MT,2020-48,GISAID,867,0,0.0,Yes,Other,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,UNK,0,,
Malta,MT,2020-49,GISAID,783,0,0.0,Yes,Other,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,UNK,0,,
Malta,MT,2020-50,GISAID,589,0,0.0,Yes,Other,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,AT.1,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,AY.4.2,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.1.529,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.1.7,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.351,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.525,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.526,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.616,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.617,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.617.1,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.617.2,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.617.3,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.620,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.621,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,B.1.640,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,C.1.2,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,C.37,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,P.1,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,P.3,0,0,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,UNK,3,,
Malta,MT,2020-51,GISAID,546,3,0.5,Yes,Other,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,AT.1,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,AY.4.2,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.1.529,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.1.7,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.351,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.525,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.526,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.616,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.617,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.617.1,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.617.2,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.617.3,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.620,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.621,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,B.1.640,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,C.1.2,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,C.37,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,P.1,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,P.3,0,0,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,UNK,1,,
Malta,MT,2020-52,GISAID,624,1,0.2,Yes,Other,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-53,GISAID,801,0,0.0,Yes,B.1.617.3,0,0,
